"country","session_rank","avg_session_duration"
MX,350,176.33333333333334
NE,129,2767.5
CN,24,927.905612244898
BE,173,468.0
TW,164,560.7058823529412
SI,247,262.0
PY,57,216.5185185185185
RO,339,90.0
TH,62,495.1454545454545
SV,109,172.75
PF,163,1.0
SG,513,756.0
PR,119,783.5454545454545
SK,227,355.0
US,276,672.2346153846154
VN,203,8.0
TJ,42,108.05660377358491
UA,159,344.1818181818182
VE,133,156.0
NL,219,40.0
CG,66,82.5
JP,461,423.0
IM,18,94.0
BS,109,249.25
GB,145,1259.6153846153845
FI,36,443.1764705882353
CA,285,533.5
AW,119,1927.0
IT,471,671.0
CL,12,1299.8566355969817
AZ,358,280.0
BG,185,661.0
NG,149,222.22222222222223
HR,115,380.0
PH,207,341.3636363636364
RS,180,1067.75
SX,1,32491.5625
TT,473,100.0
SG,155,404.6363636363636
US,1347,40.0
TR,134,210.1875
SL,213,0.3333333333333333
UY,51,637.5
TM,28,199.1764705882353
KR,952,75.0
KZ,17,2099.29011627907
BR,260,547.7272727272727
HU,69,529.0
GH,438,1.0
GE,167,546.0
BT,91,1437.0
JP,1434,34.0
EG,281,0.0
CR,511,470.0
PL,231,27.5
SC,179,1.0
US,749,87.2
PS,125,530.3333333333334
PG,169,0.16666666666666666
JP,564,71.0
IE,66,717.9
EE,110,245.5
MT,69,88.33333333333333
FJ,58,446.1764705882353
AT,105,448.9
CO,18,3102.1612903225805
BD,167,71.875
DZ,15,498.3333333333333
AR,310,77.33333333333333
CD,92,130.5
GU,91,99.0
LK,36,8037.513513513513
DE,149,463.1290322580645
IN,12,4157.354925380737
NP,95,117.11764705882354
UZ,45,1845.8398876404494
PR,276,63.0
TT,544,229.0
TN,2,3126.9511221945136
YE,155,21.636363636363637
PK,209,1.0
TH,349,1183.0
ZA,129,598.5217391304348
PT,75,14670.555555555555
TW,455,105.0
US,1722,50.0
RO,48,598.6595744680851
SD,133,5.75
AU,256,135.0
MX,61,1119.7067873303167
CN,379,197.0
AX,17,110.0
BW,69,226.0
KR,65,789.5148148148148
ID,299,1.5
GR,109,745.7333333333333
CR,518,286.0
GY,35,3888.6666666666665
FR,150,472.29411764705884
KY,15,3192.25
CH,36,1639.2142857142858
FM,12,1139.2575757575758
AS,95,1199.0
JM,32,246.3953488372093
CA,126,477.94444444444446
GB,498,595.0
IT,180,542.3076923076923
AZ,5,3858.5839662447256
CL,367,58.0
MZ,41,4169.0
AE,159,129.4
ME,179,1400.0
HK,213,99.0
JP,174,776.1005025125628
HT,79,205.5
JO,52,300.05882352941177
MQ,103,446.0
FO,24,671.0
ZW,65,9525.5
TL,22,3.0
SR,69,188.83333333333334
TJ,329,3.6666666666666665
TG,88,39.4
SY,11,2.0
US,119,706.5750219362386
LB,126,699.0
JP,1273,75.0
BY,41,1321.7424242424242
EG,122,0.0
CR,156,248.0
CM,6,10471.59589041096
BF,179,577.0
OM,42,293.14814814814815
GH,213,381.0
ES,174,434.52
CF,72,199.5
KW,99,278.55555555555554
KR,731,74.5
IL,24,4457.564417177914
BR,103,570.2988235294117
CY,210,1650.0
RU,136,744.4779874213837
US,1056,88.75
SA,167,471.14285714285717
TT,186,301.3333333333333
SG,504,85.0
PH,428,365.0
XK,12,367.48148148148147
PE,189,613.6
RS,232,163.0
PH,147,524.52
SG,199,272.2
TT,389,74.0
TR,218,31.6
SL,137,1.6666666666666667
UY,111,417.1666666666667
VI,161,302.0
US,1311,73.0
TM,64,17.727272727272727
SS,19,502.75
RU,439,190.0
BR,344,6933.285714285715
AO,135,140.5
KZ,77,699.972602739726
KR,996,90.0
ES,401,310.0
GE,251,76.0
AU,677,393.0
MP,49,205.0
HU,25,4118.221238938053
GN,181,0.5
EG,325,155.0
CR,419,542.0
JP,1478,79.0
BT,7,2399.7974683544303
US,328,523.9166666666666
VN,151,1331.5
SK,191,327.0
ST,37,3.0
TJ,118,119.3913043478261
UA,195,530.3333333333334
CG,30,132.16666666666666
NL,135,768.4
BS,49,432.8333333333333
JP,401,380.77777777777777
LC,40,516.0
HR,47,332.90909090909093
NG,201,1.5
CL,80,826.7234042553191
MW,7,13101.483870967742
IT,395,1243.5
GB,205,438.2962962962963
CA,321,346.2857142857143
FI,120,265.0
AW,43,827.0
CZ,144,602.0
GT,13,3930.177205882353
GR,338,1648.0
DO,141,53.142857142857146
KR,382,243.0
ID,20,2552.734003057436
NZ,71,401.1111111111111
LA,60,203.2
CN,68,560.4468085106383
BE,241,2845.6666666666665
MX,258,559.3
AU,63,1137.5786516853932
MU,19,2344.7636363636366
PY,101,253.0
RO,271,89.0
US,1925,35.0
TW,248,361.0
SI,171,35.0
SV,49,7970.333333333333
TH,98,373.38709677419354
PH,521,270.0
TN,317,45.0
TC,44,1.0
PR,43,822.7222222222222
UZ,274,11.5
IN,307,451.35714285714283
MM,191,216.75
AM,147,87.25
DE,426,493.5
EC,14,1968.5544430538173
LY,144,5.25
KG,195,49.0
MR,37,4.5
GB,599,81.0
AR,9,1666.9219700040535
CI,114,27.194444444444443
CO,301,901.0
MY,107,374.18518518518516
NI,165,928.0
AF,221,59.333333333333336
JP,779,170.33333333333334
EH,64,85.0
TD,26,30.142857142857142
QA,50,2846.6666666666665
SE,211,60.0
RE,40,532.8
US,978,50.8
EG,38,2816.478260869565
BY,117,1363.0
CR,192,1308.0
LB,34,1391.7619047619048
JP,1189,90.0
OM,118,400.5
CM,90,176.23076923076923
MV,13,243.94117647058823
ES,242,367.8181818181818
CF,20,1.0
GH,137,339.3333333333333
BR,59,1806.2125088841506
IL,68,3539.1724137931033
KZ,302,140.0
KR,647,69.0
GW,19,13.285714285714286
KW,63,1346.2941176470588
RU,212,475.9375
SA,251,131.5
US,1148,110.0
YT,49,4.5
SG,420,50.0
TT,230,30.0
PE,225,624.0
PH,496,35.0
MZ,117,16.0
AZ,89,4876.6551724137935
CL,307,232.0
IT,232,635.25
CA,34,680.015761821366
FI,283,395.0
BJ,151,1084.0
GB,430,306.0
GP,37,221.5
JP,242,1771.923076923077
HK,137,325.125
FO,68,200.0
JO,104,971.0
MQ,59,795.7142857142857
HT,19,5947.278606965174
SR,25,3777.3333333333335
TL,74,2.0
ZW,29,120.0
TG,4,7104.818791946309
TJ,277,13.0
US,43,1014.3757743362831
UZ,113,776.5882352941177
PR,328,215.0
YE,199,1.1111111111111112
TN,94,158.93333333333334
PK,141,37.75
TH,257,952.0
RO,108,440.6774193548387
SD,217,76.0
TZ,138,372.3333333333333
US,1766,0.0
PT,23,456.6509433962264
TW,411,65.0
ZA,221,213.0
CN,295,2746.0
MX,97,1473.4913793103449
GH,531,215.0
AU,348,40.0
GR,49,591.969696969697
KR,29,1009.7390625
ID,375,1.0
BW,25,2692.5625
ML,181,33153.666666666664
FR,202,395.8666666666667
JP,1599,60.0
GY,127,59.2
JM,124,18.5
AS,3,5731.382978723404
FM,80,165.0
CH,120,742.3333333333334
PL,187,668.8333333333334
PS,33,1950.672268907563
US,689,117.58333333333333
WF,60,229256.0
PG,245,9.0
EE,50,313.8
IE,30,466.2857142857143
JP,616,181.66666666666666
MK,131,0.0
CO,78,1988.5954198473282
BD,251,1.0
MY,264,2.0
FJ,102,17.75
AT,53,529.9047619047619
MT,25,15554.416666666666
IQ,202,19.0
NO,153,826.0
BO,181,75.0
AR,362,2151.0
DZ,83,375.0
NP,3,4991.798217695735
IN,80,1735.8778481012657
DE,201,707.9
GU,7,348.9583333333333
GR,154,149.2
AG,124,0.0
KR,182,1708.861111111111
MG,80,176.0
CN,396,2136.0
MX,202,301.1923076923077
NE,277,1.0
KM,44,2.0
AU,503,70.0
BH,40,311.3333333333333
JM,215,0.0
GF,78,210.0
FM,251,0.0
NC,74,193.75
CH,211,1162.0
ML,30,5117.460770328103
FR,97,567.6636363636363
AL,50,367.6666666666667
GY,212,0.0
YE,108,465.46153846153845
TN,245,430.0
SO,60,23859.2
UZ,218,0.8
TZ,33,253.5072463768116
RO,199,831.0
SD,114,139.0
US,1613,85.0
TW,304,908.5
SI,355,0.0
ZA,118,233.43243243243242
PK,38,3368.102564102564
BD,80,753.5357142857143
CO,229,1982.5
AT,158,399.2
NI,365,70.0
IE,181,606.0
JP,707,170.0
MK,40,6842.846153846154
NP,168,20.0
IN,251,195.61904761904762
DE,98,781.3835616438356
AM,347,232.0
NO,50,494.6
CA,531,1327.0
BO,30,511.5963302752294
LT,73,730.1428571428571
PS,138,15007.0
US,538,205.73076923076923
SC,68,2024.0
PL,16,1633.2209450830142
RW,107,33.0
PG,94,474.73333333333335
ZM,14,7700.025862068966
TR,274,285.0
SA,80,540.5897435897435
US,1239,45.0
YT,154,3.0
RO,605,2.0
RU,127,1651.8489583333333
PE,74,1003.7938931297709
PH,347,74.0
SG,271,840.5
TT,77,364.0
BF,68,149.24074074074073
CR,107,359.85714285714283
EG,141,9.75
BY,222,0.0
LB,137,31.0
JP,1038,129.5
BR,144,581.1366120218579
CY,37,357.46153846153845
KR,556,56.333333333333336
KW,148,705.0
ES,89,662.2022471910112
BM,10,1262.0
GH,34,1067.8365384615386
KH,14,72.25
UG,84,233.85714285714286
XX,25,117.0
US,128,1093.943598615917
UA,267,334.5
ME,68,364.6666666666667
AE,104,202.13793103448276
IN,609,395.0
NG,257,3.0
AZ,242,22.333333333333332
IT,67,957.1760797342192
CL,408,464.0
CA,137,903.8620689655172
BJ,60,1224.7058823529412
GB,261,347.7
ET,111,1.25
MQ,144,771.0
JO,195,39.0
NA,94,629.5
JP,89,928.5121693121694
MN,10,171.92307692307693
DK,14,446.57142857142856
HK,34,1585.9636363636364
PF,84,66.0
TH,201,1465.3333333333333
SV,154,889.0
RO,420,49.0
US,1838,55.0
TW,83,1106.6938775510205
ZA,277,1.0
PR,128,566.3
YE,271,28734.0
CZ,59,688.1020408163265
FR,258,146.66666666666666
MA,108,449.625
GT,166,299.6
BN,20,1183.4193548387098
LU,67,73.33333333333333
BE,90,534.5454545454545
CN,239,114.5
NE,118,67.8
AU,148,978.3030303030303
MU,184,94.0
DO,38,2557.835877862595
KR,469,140.33333333333334
ID,191,217.31428571428572
LA,151,321.0
SE,120,55.0
PG,317,79.0
QA,153,95.5
PA,98,386.6
SN,54,64.40384615384616
RE,131,101.0
US,889,78.875
LY,59,1034.930693069307
KG,104,1234.5
AR,162,324.69444444444446
GG,68,608.0
CI,217,35.0
BB,108,291.5
MM,20,2226.7364130434785
IN,408,1.0
AM,56,322.125
DE,257,919.1666666666666
CV,67,8.333333333333334
EC,165,434.2
AF,118,108.5
JP,928,143.0
GL,10,17214.18181818182
CO,390,480.0
MY,192,232.2
LR,117,215.0
NI,14,5450.7692307692305
ES,314,316.0
GE,80,258.0
AU,526,104.0
KE,124,0.0
GH,321,0.0
HU,178,161.0
AO,44,207.8695652173913
BR,499,85.0
KZ,230,112.75
KR,847,75.0
DJ,4,780.2738853503184
MD,78,813.5
CR,264,2314.0
JP,1389,75.0
KN,50,0.0
GN,30,692.8238482384824
SG,108,681.5625
TT,302,70.0
RS,67,738.0666666666667
PE,297,5.0
PH,56,1181.0452261306532
RU,284,435.9
SL,34,3615.9885057471265
TR,113,2376.2195121951218
UY,196,643.5
VI,10,1146.125
US,1460,25.0
BS,154,129.0
JP,314,485.030303030303
NL,44,471.125
GI,40,1158.0
KI,4,26.7
NG,98,1537.5568181818182
BG,78,712.3076923076923
CL,251,1020.0
IT,288,182.5
GB,102,1136.711409395973
FI,211,630.0
AW,128,1052.0
CA,490,388.5
MH,54,1.5
UA,104,426.741935483871
TJ,221,428.6666666666667
US,483,223.75
VN,60,5387.376344086021
SK,20,3721.4051446945336
VE,114,111.75
UG,8,8129.538095238096
VC,18,216.66666666666666
US,220,605.728187919463
UA,343,55.0
IN,573,90.0
AE,52,4753.352112676056
ME,24,537.6470588235294
ET,51,37.0
CA,213,613.6111111111111
BJ,96,70735.0
GB,345,368.0
IT,31,1561.3178869323447
AZ,174,2760.0
CL,452,23.0
NG,349,1.0
MZ,130,225.0
NA,2,3902.1751152073734
BA,46,682.0909090909091
JO,159,299.5
MQ,204,381.0
GD,6,537.7
HK,126,363.9
DK,82,573.6666666666666
CU,1,377.5
JP,5,1599.73385518591
YT,198,4.0
RO,513,60.0
SA,12,2445.230543318649
US,1163,85.0
RU,35,2628.718431372549
PH,263,179.25
PE,22,1967.5032432432433
TT,17,2610.4649681528663
SG,339,1.0
BF,24,9318.510822510823
OM,129,45.5
LB,213,5205.0
JP,1106,60.0
CR,55,2765.1944444444443
BY,130,1440.2
EG,209,0.3333333333333333
KR,624,165.0
IL,179,166.33333333333334
BR,204,1930.7636363636364
CY,121,66.5
LV,1,620.799174690509
GH,126,7.25
IS,41,595.0
ES,5,1284.549319727891
NI,305,523.0
GA,36,12851.307692307691
AT,194,313.5
BD,12,2660.684255319149
CO,185,66.16666666666667
MK,116,407.0
JP,671,77.66666666666667
HN,92,306.25
DE,62,3594.6235741444866
AM,263,125.0
IN,167,831.006968641115
LT,21,464.0740740740741
BO,66,158.57142857142858
AR,413,337.0
IQ,61,68.86666666666666
NO,110,172.5
CA,591,65.0
SC,24,139.0
US,582,134.4090909090909
PS,214,4.0
RW,55,2.0
PL,76,495.7843137254902
PG,2,26445.127118644068
TV,5,12.357142857142858
ZM,82,6.4
KR,234,359.94117647058823
MG,12,2159.5151515151515
GR,198,498.0
AG,32,904.75
AU,427,69.0
MX,150,1888.5
GM,92,11568.0
CH,143,200.0
NC,22,295.4516129032258
GF,18,189.93333333333334
FM,167,1419.0
JM,139,0.0
CW,21,181.5
FR,61,655.239852398524
GY,136,87.66666666666667
AL,110,549.5
ML,66,1442.673202614379
TN,169,639.0
YE,48,6338.22891566265
UZ,134,578.6551724137931
SO,96,4.5
ZA,42,1660.096885813149
SI,319,2757.0
TW,364,30.0
US,1553,75.0
RO,155,1521.3333333333333
SD,46,31.25
TZ,125,0.6666666666666666
PK,122,214.66666666666666
JP,358,329.0
BS,198,610.0
NL,112,2842.0
IR,35,455.0
GB,58,1906.8975741239892
FI,143,665.0
AW,220,70.0
CA,438,253.0
IT,380,161.5
CL,167,369.53846153846155
BG,18,1123.467336683417
NG,62,5214.102040816327
MH,106,4.0
UA,52,1711.7417218543046
TJ,129,1589.0
SK,72,2465.4444444444443
US,447,196.48
VN,96,386.7916666666667
VE,46,18048.676470588234
GH,285,0.0
KE,32,3687.3863636363635
AU,594,75.0
ES,358,490.75
GE,12,1623.1002444987776
KR,787,70.0
DJ,88,41.666666666666664
KZ,186,1633.0
AO,112,35.333333333333336
BR,431,140.0
JP,1329,60.0
CR,340,2356.0
MD,18,1572.5652173913043
GN,66,200.234375
KN,110,16.0
TT,370,61.0
SG,48,531.0
PH,100,576.5585106382979
RS,31,390.2027027027027
RU,320,466.14285714285717
VI,86,148.5
US,1512,54.0
TR,45,2025.2260869565218
SL,126,34284.333333333336
UY,152,964.0
SE,36,714.5
QA,197,0.0
PA,62,300.8888888888889
US,805,353.0
SN,106,139.7
RE,223,327760.0
BB,48,1137.2
CI,133,55.76470588235294
AR,254,221.55555555555554
GG,24,691.0
LY,103,1593.0555555555557
KG,52,317.6818181818182
CV,31,284.0
AM,100,74.66666666666667
DE,349,694.0
MM,72,7886.375939849624
IN,452,75.0
JP,1020,67.0
MF,6,200.0
AF,42,3890.1294964028775
NI,82,258.0833333333333
LR,41,5354.8
MY,156,204.2
CO,474,121.0
GL,86,5607.0
TH,149,601.75
PF,8,3292.6020408163267
ZA,329,63.0
TW,15,1030.26008492569
SI,92,244.0
US,1906,20.0
RO,504,45.0
SB,18,208.27272727272728
PR,220,432.0
GT,250,0.0
MA,48,2639.945945945946
CZ,103,1525.2
FR,350,240.0
LU,31,118.8
BN,72,697.8333333333334
AU,200,1135.8333333333333
NE,42,6861.21359223301
BE,6,1298.0845839017736
CN,179,698.0
KR,393,701.0
ID,227,409.6666666666667
NZ,176,557.0
DO,122,708.625
KR,1015,80.0
KZ,94,306.17021276595744
BR,331,333.8333333333333
AO,148,176.0
HU,10,2412.710213776722
GH,505,1.0
MP,34,9.0
ES,386,185.0
GE,232,525.5
GN,166,3.5
KN,138,225.0
BT,20,73.58333333333333
JP,1493,70.0
CR,432,336.0
PH,128,2358.2183908045977
RS,251,30.0
SG,212,438.25
VI,178,67.5
US,1292,75.0
TR,201,179.2
UY,124,566.6666666666666
SL,154,14958.0
RU,420,341.0
TM,83,7.0
NL,148,91.83333333333333
CG,13,2133.1666666666665
JP,386,365.1
BS,34,614.7619047619048
GB,222,1079.7619047619048
CA,338,147.14285714285714
FI,107,221.33333333333334
MW,20,100.61111111111111
IT,408,642.5
CL,67,4633.960317460317
AZ,297,194.0
HR,60,1005.5714285714286
SK,172,136.5
US,347,426.6756756756757
VN,132,269.77777777777777
TJ,101,1733.7083333333333
UA,208,326.0
TW,235,301.1666666666667
SI,184,80.0
US,1942,115.0
RO,284,120.0
SV,34,3296.184210526316
TH,113,1544.8947368421052
TC,63,345.0
TN,302,0.0
PR,56,481.68518518518516
UZ,257,20.666666666666668
JM,268,60.0
GT,30,2557.633495145631
CZ,131,473.0
LA,47,111.0
ID,7,2504.186822237474
KR,365,141.42857142857142
NZ,84,403.45
GR,321,261.0
DO,158,196.33333333333334
AU,44,837.7269736842105
MX,273,171.7
CN,87,2007.5666666666666
BE,226,35.5
QA,33,145.34375
TD,9,11085.976744186046
SE,192,160.0
US,961,55.666666666666664
RE,59,566.875
EC,29,6074.889795918368
AM,128,626.0
DE,441,1809.0
IN,288,61.25
MM,172,220.5
CI,97,38.0
AR,26,1426.9291666666666
LY,131,33.857142857142854
MR,54,2.0
KG,208,373.0
GB,580,0.0
NI,182,39.25
MY,120,257.8125
CO,318,67.0
JP,792,126.33333333333333
AF,206,1.6
RU,199,1226.18
SA,232,203.66666666666666
US,1135,25.0
TT,245,566.5
SG,439,3.0
PH,483,581.0
XK,67,1949.3333333333333
PE,242,258.0
LB,49,325.6818181818182
JP,1206,70.0
EG,53,78.65384615384616
BY,102,780.6666666666666
CR,211,210.0
MV,30,78.2
CM,73,5178.888888888889
OM,101,23.75
GH,154,55.81818181818182
ES,225,834.6666666666666
CF,7,572.8
KW,44,5278.789473684211
KR,660,650.0
IL,87,489.1875
NR,4,3.5
KZ,317,0.6666666666666666
BR,40,1689.975791433892
CY,157,2623.0
ZW,14,14658.63829787234
SR,10,155.41176470588235
TJ,262,5436.0
TG,23,6044.478260869565
US,56,1137.3141907559127
CA,49,1030.4702702702702
FI,264,976.0
BJ,132,221.0
IT,251,427.1111111111111
GB,445,660.0
AZ,74,2783.84375
CL,288,305.0
MZ,102,37.5
GP,54,196.0
HK,154,2094.25
JP,225,696.21875
MQ,40,625.4166666666666
JO,123,561.2
AU,335,1560.0
MX,114,1206.5462555066078
GH,512,0.0
CN,308,974.0
BW,10,27.75
KR,14,1562.242823894492
ID,356,1.0
GR,34,3438.075
FR,217,439.72727272727275
JP,1580,80.0
GY,108,596.5
ML,166,11.375
KY,64,14.0
CH,107,668.6666666666666
AS,16,153.92857142857142
FM,67,8245.3
JM,111,274.0
UZ,98,1900.0394736842106
SO,132,1.0
TN,77,99.76470588235294
YE,212,15.0
PK,158,0.3333333333333333
TH,274,7523.0
ZA,206,294.0
PT,4,1364.9481105470952
TW,392,50.0
US,1781,65.0
RO,127,3611.0
SD,202,271.0
MK,144,55.0
JP,635,61.333333333333336
IE,13,2682.717391304348
EE,33,272.0833333333333
MT,10,617.24
AT,38,1318.1666666666667
FJ,117,2.0
CO,93,1309.0632911392406
BD,232,311.0
BO,166,388.4
CD,19,127.84313725490196
AR,377,0.0
DZ,64,3.0
NO,138,966.0
GU,20,67642.22222222222
LK,107,0.5
DE,218,440.4
IN,67,2368.5509045014724
NP,16,1957.2443729903537
PL,168,777.5454545454545
US,674,185.25
PS,50,3755.372549019608
PG,230,1.0
SZ,6,2246.275
QA,125,763.0
SE,156,35.0
RE,103,266.75
US,925,83.42857142857143
PA,134,61.0
IN,380,39.333333333333336
MM,240,1.0
AM,220,460.0
EC,65,462.3076923076923
KG,140,52.0
GB,536,0.0
AR,70,770.3731343283582
CI,61,431.19565217391306
CO,354,1709.0
MY,36,4672.194570135746
LR,145,4.0
NI,234,383.5
AF,146,28.666666666666668
JP,836,62.0
EH,15,411.75
PY,42,3385.287878787879
RO,320,89.0
TW,183,1194.8461538461538
SI,228,369.0
TH,45,815.0108695652174
SV,126,396.25
PR,100,591.35
SG,530,45.0
CZ,223,830.0
MA,136,294.5
GT,66,163.48192771084337
GR,285,119.5
BZ,36,884.5
DO,194,394.0
KR,305,516.875
ID,91,2994.183606557377
NZ,8,2401.580448065173
LA,115,3.0
CN,11,2219.1273291925468
BE,190,623.6666666666666
MX,333,286.3333333333333
AU,112,799.0196078431372
NE,146,4475.0
MU,92,572.6
CG,81,3.0
NL,200,826.0
BS,126,425.5
JP,478,62.25
IM,1,511.6
NG,134,180.25925925925927
HR,96,180.0
CL,31,589.0075901328273
AZ,373,14624.0
BG,170,753.0
IT,452,366.0
GB,130,572.9222222222222
FI,55,545.6666666666666
CA,270,142.55555555555554
AW,100,2533.0
US,263,558.615141955836
VN,216,7.0
SK,240,927.0
TJ,57,4749.212121212121
UA,140,605.4
BR,279,583.0526315789474
AO,200,323.5
KZ,2,1578.4477312480708
KR,939,100.0
GE,180,242.25
GH,421,5.0
HU,86,803.2068965517242
CR,492,466.0
JP,1417,84.0
BT,72,134.0
RS,167,1141.5
SX,18,113.0
PH,220,638.4285714285714
SG,136,485.6842105263158
TT,458,30.0
UY,32,370.30555555555554
TR,149,1233.3846153846155
SL,198,0.0
VI,238,49.0
US,1360,80.0
TM,15,141.55357142857142
EE,125,230.5
IE,81,466.4
JP,551,71.66666666666667
CO,1,2232.949876023142
BD,180,282.0
FJ,41,230.32
AT,122,560.6666666666666
MT,86,143.5
CD,79,2.7142857142857144
AR,293,133.0
DZ,28,2852.5333333333333
IN,31,3320.168562030075
NP,76,134.75
DE,134,641.7111111111111
KR,1029,80.0
LK,55,75.88888888888889
GU,72,3036.3333333333335
PL,244,516.0
PS,110,745.1666666666666
RE,260,1.0
US,766,178.3
SC,160,0.6666666666666666
PG,186,0.0
CN,360,551.0
AX,2,479.6
MX,46,1699.3851084812623
AU,275,197.5
GR,126,730.2
KR,82,1791.25
ID,312,1.5
BW,86,3.0
KY,28,0.0
GY,48,245.44
FR,133,707.188679245283
CR,533,90.0
GT,289,1.0
JM,51,1734.388888888889
FM,31,21669.16
CH,55,327.0
TT,563,780.0
UZ,62,2168.9210526315787
PR,263,1112.0
YE,136,131.55555555555554
TN,17,2343.9857142857145
PK,194,1.0
TH,334,756.0
RO,35,1191.9756097560976
SD,150,80.33333333333333
US,1705,19.0
PT,88,428.5
ZA,146,357.38461538461536
TL,5,113.76923076923077
SR,86,2.5
ZW,82,1203.0
TG,75,229.6
TJ,346,77.0
US,100,746.9886769964243
MZ,58,146.30769230769232
AZ,22,1221.7021276595744
CL,380,236.0
IT,167,661.741935483871
CA,109,652.7731958762887
GB,481,115.0
ME,160,73.0
AE,140,362.5
JP,189,670.4177215189874
HK,198,372.5
FO,11,323.6666666666667
JO,39,1926.5352112676057
MQ,116,220.0
HT,92,463.5
RU,155,654.2869565217392
US,1075,51.333333333333336
SA,180,6.5
YT,126,7.0
SG,491,160.0
TT,169,335.6
PE,174,932.9230769230769
XK,31,25006.7
PH,447,19.0
EG,105,304.6
BY,58,328.97727272727275
CR,143,1805.5
LB,109,11529.25
JP,1258,100.0
OM,57,139.3125
CM,21,10512.44578313253
BF,160,36.4
ES,189,579.047619047619
GH,198,3.0
BR,116,819.2741433021807
IL,11,1837.8529914529915
KR,712,112.5
KW,112,399.75
GY,89,127.5
TJ,80,237.0
UA,229,980.3333333333334
ST,3,41.666666666666664
SK,153,727.5
US,366,447.7157894736842
VN,177,7.0
BS,23,884.5
JP,439,505.4
CG,56,692.0
NL,161,3682.25
MW,33,2848.4210526315787
IT,429,916.0
CA,359,539.6
HR,9,2742.756830601093
FI,94,572.75
GB,235,442.72222222222223
NG,239,0.0
AW,13,463.125
CL,118,854.28125
AZ,284,26.0
BG,195,454.6666666666667
LC,14,1083.090909090909
TT,419,65.0
SG,225,603.25
PH,181,367.6666666666667
RS,206,685.0
RU,401,592.0
TM,102,229.0
VI,135,140.0
US,1337,35.0
SL,175,2455.0
UY,73,677.75
TR,252,146.66666666666666
HU,63,1660.1
GE,221,272.0
ES,439,0.0
AU,643,375.0
MP,23,69.0
KR,962,75.0
BR,382,300.2
AO,161,75.0
KZ,107,457.5
JP,1504,60.0
BT,33,329.72727272727275
GQ,9,0.6666666666666666
CR,389,756.0
GN,147,4.333333333333333
CI,84,166.9787234042553
MR,3,11749.533333333333
GB,625,207.0
AR,47,2554.6048387096776
EC,40,1161.9354838709678
IN,277,344.8095238095238
MM,153,21.142857142857142
AM,181,733.5
DE,396,511.0
JP,813,138.0
NI,131,4900.428571428572
CO,267,430.0
MY,77,381.8958333333333
SE,245,79.0
QA,20,240.0212765957447
US,1012,57.5
RE,14,899.8380952380952
GT,43,5896.1612903225805
BQ,3,442.0
CZ,182,601.0
BN,153,664.0
FM,277,485.0
AU,25,3549.94498381877
MU,53,282.2
CN,98,3708.0434782608695
BE,215,22.0
MX,292,43.666666666666664
NE,251,1.0
LA,26,774.463768115942
DO,171,72.0
BZ,77,65.0
KR,344,307.57142857142856
ID,50,3534.4014084507044
NZ,97,883.1666666666666
SV,23,2855.391304347826
TH,68,543.1263157894737
TW,222,512.6666666666666
SI,141,56.0
PY,67,183.3846153846154
RO,297,34.0
US,1955,40.0
PR,13,1124.4550898203593
TC,10,2862.2
TN,283,904.0
NU,7,1.5
ME,201,93.0
GP,3,5414.4537037037035
IT,206,639.0
CA,4,1372.6404125644633
MZ,83,339.0
GB,392,0.0
AZ,127,162.63636363636363
CL,277,325.0
HT,53,143.41666666666666
JO,78,415.35714285714283
MQ,29,440.8333333333333
DK,131,1164.0
HK,175,287.0
JP,212,684.8761061946902
ZW,59,358.8888888888889
SR,63,243.57142857142858
US,13,1307.717069230148
TJ,307,21.0
TG,34,1016.5333333333333
MV,43,166.66666666666666
OM,80,119.66666666666667
CM,124,23.5
BF,201,0.3333333333333333
LB,4,2479.871598639456
JP,1155,140.0
BY,83,429.5925925925926
CR,230,661.0
KR,673,107.0
GW,53,0.0
KW,25,9966.173913043478
BR,29,1598.8963248638838
CY,168,955.0
IL,98,423.6666666666667
KZ,264,240.0
GH,175,7.0
ES,212,471.84615384615387
CF,50,9.5
US,1114,34.5
SA,221,885.5
YT,23,2.3076923076923075
RU,242,393.8888888888889
PH,470,305.0
PE,199,68.63636363636364
TT,192,485.0
SG,386,45.0
US,663,64.5
PS,7,1757.2395759717315
PL,157,456.45454545454544
PG,211,1.25
WF,26,1.0
ZM,131,49.0
AT,19,399.1219512195122
FJ,64,36.72727272727273
MT,63,177.0
CO,104,1897.8076923076924
BD,221,435.0
JP,590,54.666666666666664
EE,20,463.7
IE,56,442.3809523809524
HN,141,691.0
LK,94,32.5
GU,33,1719.75
IN,118,1439.736493936053
NP,37,86.11764705882354
DE,239,709.7142857142857
BO,147,509.75
CD,38,266.1904761904762
AR,332,494.0
VU,3,2.3333333333333335
YE,225,279.0
TN,120,215.0
TT,602,315.0
UZ,87,4906.801801801802
PT,49,7117.333333333333
TW,445,0.0
ZA,251,839.0
RO,74,12097.884615384615
US,1728,140.0
PK,171,6.666666666666667
